dataset,threshold,macro_f1,pathogenic_f1,benign_f1,pathogenic_precision,pathogenic_recall,benign_precision,benign_recall,balanced_accuracy,tn,fp,fn,tp,pr_auc,roc_auc
PAH,0.61,0.7162070524412296,0.9145569620253164,0.5178571428571429,0.8975155279503105,0.932258064516129,0.58,0.46774193548387094,0.7,29,33,21,289,0.9443093085659898,0.8061394380853278
PAH,0.62,0.7162070524412296,0.9145569620253164,0.5178571428571429,0.8975155279503105,0.932258064516129,0.58,0.46774193548387094,0.7,29,33,21,289,0.9443093085659898,0.8061394380853278
PAH,0.63,0.717149374438377,0.9125596184419714,0.5217391304347826,0.8996865203761756,0.9258064516129032,0.5660377358490566,0.4838709677419355,0.7048387096774194,30,32,23,287,0.9443093085659898,0.8061394380853278
PAH,0.6399999999999999,0.717149374438377,0.9125596184419714,0.5217391304347826,0.8996865203761756,0.9258064516129032,0.5660377358490566,0.4838709677419355,0.7048387096774194,30,32,23,287,0.9443093085659898,0.8061394380853278
PAH,0.6499999999999999,0.7149042016806724,0.9088,0.5210084033613446,0.9015873015873016,0.9161290322580645,0.543859649122807,0.5,0.7080645161290322,31,31,26,284,0.9443093085659898,0.8061394380853278
PAH,0.6599999999999999,0.7254757261082705,0.909967845659164,0.5409836065573771,0.907051282051282,0.9129032258064517,0.55,0.532258064516129,0.7225806451612904,33,29,27,283,0.9443093085659898,0.8061394380853278
PAH,0.6699999999999999,0.7133610725843735,0.9029126213592233,0.5238095238095238,0.9058441558441559,0.9,0.515625,0.532258064516129,0.7161290322580645,33,29,31,279,0.9443093085659898,0.8061394380853278
PAH,0.6799999999999999,0.7169237012987013,0.9025974025974026,0.53125,0.9084967320261438,0.896774193548387,0.5151515151515151,0.5483870967741935,0.7225806451612903,34,28,32,278,0.9443093085659898,0.8061394380853278
PAH,0.69,0.720370834377349,0.9022801302931596,0.5384615384615384,0.9111842105263158,0.8935483870967742,0.5147058823529411,0.5645161290322581,0.7290322580645161,35,27,33,277,0.9443093085659898,0.8061394380853278
PAH,0.7,0.7237076648841354,0.9019607843137255,0.5454545454545454,0.9139072847682119,0.8903225806451613,0.5142857142857142,0.5806451612903226,0.735483870967742,36,26,34,276,0.9443093085659898,0.8061394380853278
PAH,0.71,0.7237076648841354,0.9019607843137255,0.5454545454545454,0.9139072847682119,0.8903225806451613,0.5142857142857142,0.5806451612903226,0.735483870967742,36,26,34,276,0.9443093085659898,0.8061394380853278
PAH,0.72,0.7242072033290285,0.8976897689768977,0.5507246376811594,0.918918918918919,0.8774193548387097,0.5,0.6129032258064516,0.7451612903225806,38,24,38,272,0.9443093085659898,0.8061394380853278
PAH,0.73,0.7156063653364384,0.8922056384742952,0.5390070921985816,0.9180887372013652,0.867741935483871,0.4810126582278481,0.6129032258064516,0.7403225806451613,38,24,41,269,0.9443093085659898,0.8061394380853278
PAH,0.74,0.7156063653364384,0.8922056384742952,0.5390070921985816,0.9180887372013652,0.867741935483871,0.4810126582278481,0.6129032258064516,0.7403225806451613,38,24,41,269,0.9443093085659898,0.8061394380853278
PAH,0.7499999999999999,0.7099938331219529,0.8885191347753744,0.5314685314685315,0.9175257731958762,0.8612903225806452,0.4691358024691358,0.6129032258064516,0.7370967741935484,38,24,43,267,0.9443093085659898,0.8061394380853278
PAH,0.7599999999999999,0.7017455445090942,0.882943143812709,0.5205479452054794,0.9166666666666666,0.8516129032258064,0.4523809523809524,0.6129032258064516,0.732258064516129,38,24,46,264,0.9443093085659898,0.8061394380853278
PAH,0.7699999999999999,0.7023470839260313,0.8783783783783784,0.5263157894736842,0.9219858156028369,0.8387096774193549,0.4444444444444444,0.6451612903225806,0.7419354838709677,40,22,50,260,0.9443093085659898,0.8061394380853278
PAH,0.7799999999999999,0.6815068493150684,0.863013698630137,0.5,0.9197080291970803,0.8129032258064516,0.40816326530612246,0.6451612903225806,0.7290322580645161,40,22,58,252,0.9443093085659898,0.8061394380853278
PAH,0.7899999999999999,0.6820777921374077,0.8581314878892734,0.5060240963855421,0.9253731343283582,0.8,0.40384615384615385,0.6774193548387096,0.7387096774193549,42,20,62,248,0.9443093085659898,0.8061394380853278
PAH,0.7999999999999999,0.6874199743918054,0.852112676056338,0.5227272727272727,0.937984496124031,0.7806451612903226,0.40350877192982454,0.7419354838709677,0.7612903225806451,46,16,68,242,0.9443093085659898,0.8061394380853278
PAH,0.8099999999999999,0.6583499158120312,0.8273381294964028,0.48936170212765956,0.9349593495934959,0.7419354838709677,0.36507936507936506,0.7419354838709677,0.7419354838709677,46,16,80,230,0.9443093085659898,0.8061394380853278
PAH,0.82,0.6330422710167696,0.8007380073800738,0.46534653465346537,0.9353448275862069,0.7,0.3357142857142857,0.7580645161290323,0.7290322580645161,47,15,93,217,0.9443093085659898,0.8061394380853278
PAH,0.83,0.6285321026637519,0.7932960893854749,0.463768115942029,0.9383259911894273,0.6870967741935484,0.3310344827586207,0.7741935483870968,0.7306451612903226,48,14,97,213,0.9443093085659898,0.8061394380853278
PAH,0.84,0.6107022011371961,0.7718631178707225,0.44954128440366975,0.9398148148148148,0.6548387096774193,0.3141025641025641,0.7903225806451613,0.7225806451612903,49,13,107,203,0.9443093085659898,0.8061394380853278
PAH,0.8499999999999999,0.5824915824915825,0.7407407407407407,0.42424242424242425,0.9359605911330049,0.6129032258064516,0.28994082840236685,0.7903225806451613,0.7016129032258065,49,13,120,190,0.9443093085659898,0.8061394380853278
PAH,0.8599999999999999,0.544261896069125,0.694949494949495,0.39357429718875503,0.9297297297297298,0.5548387096774193,0.2620320855614973,0.7903225806451613,0.6725806451612903,49,13,138,172,0.9443093085659898,0.8061394380853278
PAH,0.8699999999999999,0.5206753990023952,0.6611226611226612,0.38022813688212925,0.9298245614035088,0.5129032258064516,0.24875621890547264,0.8064516129032258,0.6596774193548387,50,12,151,159,0.9443093085659898,0.8061394380853278
PAH,0.8799999999999999,0.4874464176362523,0.6086956521739131,0.36619718309859156,0.9333333333333333,0.45161290322580644,0.23423423423423423,0.8387096774193549,0.6451612903225806,52,10,170,140,0.9443093085659898,0.8061394380853278
PAH,0.8899999999999999,0.46138996138996136,0.5714285714285714,0.35135135135135137,0.927536231884058,0.4129032258064516,0.2222222222222222,0.8387096774193549,0.6258064516129033,52,10,182,128,0.9443093085659898,0.8061394380853278
PAH,0.8999999999999999,0.4459668771595377,0.5412844036697247,0.35064935064935066,0.9365079365079365,0.38064516129032255,0.21951219512195122,0.8709677419354839,0.6258064516129032,54,8,192,118,0.9443093085659898,0.8061394380853278
PAH,0.9099999999999999,0.4282520609193796,0.503562945368171,0.35294117647058826,0.954954954954955,0.3419354838709677,0.21839080459770116,0.9193548387096774,0.6306451612903226,57,5,204,106,0.9443093085659898,0.8061394380853278
PAH,0.9199999999999999,0.4210560925889393,0.48175182481751827,0.36036036036036034,0.9801980198019802,0.3193548387096774,0.22140221402214022,0.967741935483871,0.6435483870967742,60,2,211,99,0.9443093085659898,0.8061394380853278
PAH,0.9299999999999999,0.40175953079178883,0.45161290322580644,0.3519061583577713,0.978494623655914,0.29354838709677417,0.21505376344086022,0.967741935483871,0.6306451612903226,60,2,219,91,0.9443093085659898,0.8061394380853278
PAH,0.94,0.3669575292371194,0.39588688946015427,0.3380281690140845,0.9746835443037974,0.24838709677419354,0.20477815699658702,0.967741935483871,0.6080645161290322,60,2,233,77,0.9443093085659898,0.8061394380853278
PAH,0.95,0.3198875584428723,0.31805929919137466,0.32171581769436997,0.9672131147540983,0.19032258064516128,0.19292604501607716,0.967741935483871,0.5790322580645162,60,2,251,59,0.9443093085659898,0.8061394380853278
