dataset,threshold,macro_f1,pathogenic_f1,benign_f1,pathogenic_precision,pathogenic_recall,benign_precision,benign_recall,balanced_accuracy,tn,fp,fn,tp,pr_auc,roc_auc
KANSER,0.41999999999999993,0.8647086012698773,0.9222423146473779,0.8071748878923767,0.8947368421052632,0.9514925373134329,0.8737864077669902,0.75,0.8507462686567164,90,30,13,255,0.9355001429364547,0.9050062189054725
KANSER,0.42999999999999994,0.8682065217391304,0.9239130434782609,0.8125,0.897887323943662,0.9514925373134329,0.875,0.7583333333333333,0.8549129353233831,91,29,13,255,0.9355001429364547,0.9050062189054725
KANSER,0.43999999999999995,0.8682065217391304,0.9239130434782609,0.8125,0.897887323943662,0.9514925373134329,0.875,0.7583333333333333,0.8549129353233831,91,29,13,255,0.9355001429364547,0.9050062189054725
KANSER,0.4499999999999999,0.8682065217391304,0.9239130434782609,0.8125,0.897887323943662,0.9514925373134329,0.875,0.7583333333333333,0.8549129353233831,91,29,13,255,0.9355001429364547,0.9050062189054725
KANSER,0.4599999999999999,0.8682065217391304,0.9239130434782609,0.8125,0.897887323943662,0.9514925373134329,0.875,0.7583333333333333,0.8549129353233831,91,29,13,255,0.9355001429364547,0.9050062189054725
KANSER,0.4699999999999999,0.8716838072191975,0.925589836660617,0.8177777777777778,0.901060070671378,0.9514925373134329,0.8761904761904762,0.7666666666666667,0.8590796019900497,92,28,13,255,0.9355001429364547,0.9050062189054725
KANSER,0.4799999999999999,0.868897827835881,0.9236363636363636,0.8141592920353983,0.900709219858156,0.9477611940298507,0.8679245283018868,0.7666666666666667,0.8572139303482587,92,28,14,254,0.9355001429364547,0.9050062189054725
KANSER,0.48999999999999994,0.8661242306797301,0.9216757741347905,0.8105726872246696,0.900355871886121,0.9440298507462687,0.8598130841121495,0.7666666666666667,0.8553482587064677,92,28,15,253,0.9355001429364547,0.9050062189054725
KANSER,0.49999999999999994,0.8633627865283646,0.9197080291970803,0.8070175438596491,0.9,0.9402985074626866,0.8518518518518519,0.7666666666666667,0.8534825870646767,92,28,16,252,0.9355001429364547,0.9050062189054725
KANSER,0.5099999999999999,0.860613269680592,0.9177330895795247,0.8034934497816594,0.899641577060932,0.9365671641791045,0.8440366972477065,0.7666666666666667,0.8516169154228856,92,28,17,251,0.9355001429364547,0.9050062189054725
KANSER,0.5199999999999999,0.8551491322133524,0.9137614678899083,0.7965367965367965,0.8989169675090253,0.9291044776119403,0.8288288288288288,0.7666666666666667,0.8478855721393035,92,28,19,249,0.9355001429364547,0.9050062189054725
KANSER,0.5299999999999999,0.8470369319077806,0.9077490774907749,0.7863247863247863,0.8978102189781022,0.917910447761194,0.8070175438596491,0.7666666666666667,0.8422885572139304,92,28,22,246,0.9355001429364547,0.9050062189054725
KANSER,0.5399999999999999,0.8504581743815629,0.9094269870609981,0.7914893617021277,0.9010989010989011,0.917910447761194,0.808695652173913,0.775,0.846455223880597,93,27,22,246,0.9355001429364547,0.9050062189054725
KANSER,0.5499999999999999,0.8504581743815629,0.9094269870609981,0.7914893617021277,0.9010989010989011,0.917910447761194,0.808695652173913,0.775,0.846455223880597,93,27,22,246,0.9355001429364547,0.9050062189054725
KANSER,0.5599999999999999,0.8504581743815629,0.9094269870609981,0.7914893617021277,0.9010989010989011,0.917910447761194,0.808695652173913,0.775,0.846455223880597,93,27,22,246,0.9355001429364547,0.9050062189054725
KANSER,0.57,0.8477715003138733,0.9074074074074074,0.788135593220339,0.9007352941176471,0.914179104477612,0.8017241379310345,0.775,0.844589552238806,93,27,23,245,0.9355001429364547,0.9050062189054725
KANSER,0.58,0.8477715003138733,0.9074074074074074,0.788135593220339,0.9007352941176471,0.914179104477612,0.8017241379310345,0.775,0.844589552238806,93,27,23,245,0.9355001429364547,0.9050062189054725
KANSER,0.59,0.8458194058109909,0.9050279329608939,0.7866108786610879,0.9033457249070632,0.9067164179104478,0.7899159663865546,0.7833333333333333,0.8450248756218905,94,26,25,243,0.9355001429364547,0.9050062189054725
KANSER,0.6,0.8431592039800995,0.9029850746268657,0.7833333333333333,0.9029850746268657,0.9029850746268657,0.7833333333333333,0.7833333333333333,0.8431592039800995,94,26,26,242,0.9355001429364547,0.9050062189054725
KANSER,0.61,0.8412279279487951,0.900562851782364,0.7818930041152263,0.9056603773584906,0.8955223880597015,0.7723577235772358,0.7916666666666666,0.8435945273631841,95,25,28,240,0.9355001429364547,0.9050062189054725
KANSER,0.62,0.8419308966524462,0.9001883239171374,0.7836734693877551,0.908745247148289,0.8917910447761194,0.768,0.8,0.8458955223880598,96,24,29,239,0.9355001429364547,0.9050062189054725
KANSER,0.63,0.8393005062126093,0.8981132075471698,0.7804878048780488,0.9083969465648855,0.8880597014925373,0.7619047619047619,0.8,0.8440298507462687,96,24,30,238,0.9355001429364547,0.9050062189054725
KANSER,0.6399999999999999,0.8366790904846819,0.8960302457466919,0.7773279352226721,0.9080459770114943,0.8843283582089553,0.7559055118110236,0.8,0.8421641791044776,96,24,31,237,0.9355001429364547,0.9050062189054725
KANSER,0.6499999999999999,0.8399926686217009,0.8977272727272727,0.782258064516129,0.9115384615384615,0.8843283582089553,0.7578125,0.8083333333333333,0.8463308457711443,97,23,31,237,0.9355001429364547,0.9050062189054725
KANSER,0.6599999999999999,0.8373760697438711,0.8956356736242884,0.7791164658634538,0.9111969111969112,0.8805970149253731,0.751937984496124,0.8083333333333333,0.8444651741293532,97,23,32,236,0.9355001429364547,0.9050062189054725
KANSER,0.6699999999999999,0.8354537743850721,0.8931297709923665,0.7777777777777778,0.9140625,0.8731343283582089,0.7424242424242424,0.8166666666666667,0.8449004975124378,98,22,34,234,0.9355001429364547,0.9050062189054725
KANSER,0.6799999999999999,0.8354537743850721,0.8931297709923665,0.7777777777777778,0.9140625,0.8731343283582089,0.7424242424242424,0.8166666666666667,0.8449004975124378,98,22,34,234,0.9355001429364547,0.9050062189054725
KANSER,0.69,0.8328584708167384,0.8910133843212237,0.7747035573122529,0.9137254901960784,0.8694029850746269,0.7368421052631579,0.8166666666666667,0.8430348258706468,98,22,35,233,0.9355001429364547,0.9050062189054725
KANSER,0.7,0.8251201923076923,0.8846153846153846,0.765625,0.9126984126984127,0.8582089552238806,0.7205882352941176,0.8166666666666667,0.8374378109452736,98,22,38,230,0.9355001429364547,0.9050062189054725
KANSER,0.71,0.8258058723175002,0.8841698841698842,0.7674418604651163,0.916,0.8544776119402985,0.717391304347826,0.825,0.8397388059701492,99,21,39,229,0.9355001429364547,0.9050062189054725
KANSER,0.72,0.8232451849473126,0.8820116054158608,0.7644787644787645,0.9156626506024096,0.8507462686567164,0.7122302158273381,0.825,0.8378731343283582,99,21,40,228,0.9355001429364547,0.9050062189054725
KANSER,0.73,0.8213681052662845,0.8793774319066148,0.7633587786259542,0.9186991869918699,0.8432835820895522,0.704225352112676,0.8333333333333334,0.8383084577114428,100,20,42,226,0.9355001429364547,0.9050062189054725
KANSER,0.74,0.8169541500810851,0.8745098039215686,0.7593984962406015,0.9214876033057852,0.832089552238806,0.6917808219178082,0.8416666666666667,0.8368781094527363,101,19,45,223,0.9355001429364547,0.9050062189054725
KANSER,0.7499999999999999,0.8138249920027918,0.8685258964143426,0.7591240875912408,0.9316239316239316,0.8134328358208955,0.6753246753246753,0.8666666666666667,0.8400497512437811,104,16,50,218,0.9355001429364547,0.9050062189054725
